visitante_id,fecha,dia_semana,semana,sucursal,variante,categoria,compro,monto_ars
VIS0009477,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009478,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009479,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009480,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009481,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,35163.58
VIS0009482,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009483,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009484,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009485,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,18349.92
VIS0009486,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,11958.19
VIS0009487,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009488,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009489,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009490,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009491,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009492,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009493,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009494,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009495,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009496,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009497,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009498,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009499,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,65074.66
VIS0009500,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,20598.11
VIS0009501,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009502,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009503,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009504,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009505,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009506,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009507,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009508,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,21381.54
VIS0009509,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009510,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009511,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009512,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009513,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009514,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,30460.44
VIS0009515,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009516,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009517,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,62984.27
VIS0009518,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,26949.15
VIS0009519,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009520,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009521,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009522,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009523,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009524,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009525,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009526,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009527,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009528,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009529,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,73343.64
VIS0009530,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009531,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009532,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009533,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009534,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,14523.82
VIS0009535,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,61423.39
VIS0009536,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009537,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009538,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009539,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009540,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009541,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,46543.63
VIS0009542,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009543,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,36639.1
VIS0009544,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009545,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009546,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009547,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009548,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,46157.91
VIS0009549,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009550,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009551,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009552,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009553,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,35062.28
VIS0009554,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,64551.47
VIS0009555,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009556,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,66488.35
VIS0009557,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009558,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009559,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009560,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,46535.4
VIS0009561,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009562,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009563,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,44704.81
VIS0009564,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,31691.24
VIS0009565,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009566,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009567,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009568,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009569,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009570,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009571,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009572,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009573,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009574,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,57930.67
VIS0009575,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009576,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009577,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009578,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009579,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,True,19778.63
VIS0009580,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009581,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009582,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009583,2026-03-27,Viernes,4,Centro,B,Bebidas y almacén,False,
VIS0009584,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,7870.65
VIS0009585,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,60598.73
VIS0009586,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009587,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,35099.43
VIS0009588,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,41155.94
VIS0009589,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009590,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009591,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,53172.21
VIS0009592,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009593,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009594,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009595,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009596,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,68975.86
VIS0009597,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009598,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,32983.62
VIS0009599,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,24654.33
VIS0009600,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009601,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,27452.07
VIS0009602,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,58252.61
VIS0009603,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,59411.17
VIS0009604,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,37963.55
VIS0009605,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,34607.79
VIS0009606,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,46943.86
VIS0009607,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009608,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009609,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009610,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,67924.37
VIS0009611,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009612,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,42720.24
VIS0009613,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009614,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009615,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009616,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009617,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,31702.07
VIS0009618,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009619,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009620,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,36700.45
VIS0009621,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,52047.2
VIS0009622,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,63337.45
VIS0009623,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009624,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009625,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009626,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009627,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009628,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009629,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009630,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,91257.4
VIS0009631,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009632,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009633,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009634,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009635,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009636,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009637,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,34224.03
VIS0009638,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009639,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,33184.36
VIS0009640,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009641,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009642,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009643,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009644,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009645,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009646,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009647,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,62024.95
VIS0009648,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009649,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,84990.82
VIS0009650,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009651,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009652,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009653,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009654,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009655,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,62067.75
VIS0009656,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,55452.29
VIS0009657,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009658,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009659,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009660,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,68575.91
VIS0009661,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009662,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009663,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,85823.42
VIS0009664,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009665,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009666,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,47234.55
VIS0009667,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,90191.14
VIS0009668,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009669,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009670,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009671,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009672,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009673,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009674,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,47902.49
VIS0009675,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009676,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009677,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,78854.82
VIS0009678,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009679,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,37794.78
VIS0009680,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009681,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,33489.0
VIS0009682,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009683,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009684,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,53072.31
VIS0009685,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009686,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009687,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,54385.64
VIS0009688,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009689,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,23511.09
VIS0009690,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009691,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009692,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009693,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009694,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009695,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009696,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009697,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,True,79403.51
VIS0009698,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009699,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009700,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009701,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009702,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009703,2026-03-27,Viernes,4,Norte,B,Bebidas y almacén,False,
VIS0009704,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,66796.1
VIS0009705,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,50561.04
VIS0009706,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009707,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009708,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009709,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009710,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009711,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,50901.06
VIS0009712,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009713,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009714,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009715,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009716,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009717,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009718,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,52237.75
VIS0009719,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009720,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009721,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,17663.01
VIS0009722,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,38632.05
VIS0009723,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009724,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009725,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,59826.37
VIS0009726,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009727,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009728,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009729,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,69563.63
VIS0009730,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009731,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009732,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009733,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009734,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009735,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009736,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009737,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009738,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009739,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009740,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,37401.46
VIS0009741,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009742,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009743,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009744,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,60408.92
VIS0009745,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,73190.15
VIS0009746,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,26659.4
VIS0009747,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,7863.58
VIS0009748,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,24818.74
VIS0009749,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009750,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009751,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009752,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009753,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009754,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009755,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009756,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009757,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009758,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,30665.07
VIS0009759,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009760,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009761,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,31411.54
VIS0009762,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009763,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009764,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,57190.71
VIS0009765,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009766,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,59986.52
VIS0009767,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009768,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009769,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009770,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009771,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009772,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009773,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009774,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009775,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,44170.08
VIS0009776,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009777,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009778,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009779,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009780,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009781,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009782,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009783,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009784,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009785,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,54406.8
VIS0009786,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009787,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009788,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009789,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009790,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009791,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009792,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,29106.47
VIS0009793,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009794,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009795,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009796,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009797,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009798,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009799,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009800,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009801,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009802,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009803,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009804,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009805,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009806,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009807,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009808,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,58052.38
VIS0009809,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009810,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009811,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,False,
VIS0009812,2026-03-27,Viernes,4,Oeste,A,Bebidas y almacén,True,44286.73
VIS0009813,2026-03-27,Viernes,4,Sur,B,Bebidas y almacén,True,34991.33
